from_latitude,from_longitude,Delivery_location_latitude,Delivery_location_longitude,Time_Order_picked,Weatherconditions,Road_traffic_density,Vehicle_condition,Type_of_vehicle,multiple_deliveries,Festival,Time_taken(hours)
19.12663,72.829976,19.13663,72.839976,11:40:00,conditions Sunny,High ,1.0,motorcycle ,0,No ,4
19.875016,75.322405,19.965016,75.412405,22:45:00,conditions Windy,Low ,0.0,motorcycle ,0,No ,5
19.178321,72.834715,19.248321,72.904715,23:45:00,conditions Sandstorms,Low ,0.0,motorcycle ,1,No ,6
18.536718,73.830327,18.646718,73.940327,21:25:00,conditions NaN,NaN ,3.0,motorcycle ,1,Yes ,33
13.026279,80.174568,13.046279,80.194568,10:30:00,conditions Stormy,Low ,1.0,motorcycle ,1,No ,10
17.455894,78.375467,17.485894,78.405467,22:30:00,conditions Stormy,Low ,1.0,motorcycle ,1,No ,16
21.149834,72.778666,21.209834,72.838666,17:20:00,conditions Windy,Medium ,1.0,scooter ,0,No ,16
11.022477,76.995667,11.092477,77.065667,21:45:00,conditions Windy,Jam ,1.0,motorcycle ,0,No ,33
22.310237,73.158921,22.370237,73.218921,18:50:00,conditions Sandstorms,Medium ,0.0,motorcycle ,1,No ,15
11.010375,76.95295,11.050375,76.99295,15:20:00,conditions Fog,Medium ,0.0,motorcycle ,1,No ,18
22.745049,75.892471,22.835049,75.982471,23:05:00,conditions Stormy,Low ,2.0,scooter ,0,No ,7
22.74806,75.8934,22.83806,75.9834,19:40:00,conditions Windy,Jam ,1.0,motorcycle ,1,No ,34
19.178321,72.834715,19.268321,72.924715,20:35:00,conditions Stormy,Jam ,0.0,motorcycle ,1,No ,23
13.054347,80.257221,13.104347,80.307221,18:40:00,conditions Cloudy,Medium ,1.0,scooter ,1,No ,9
12.979096,77.640625,13.009096,77.670625,18:50:00,conditions Sunny,Medium ,0.0,motorcycle ,0,No ,5
27.163303,78.057044,27.293303,78.187044,23:20:00,conditions Fog,Low ,1.0,scooter ,1,No ,17
26.482419,80.320939,26.502419,80.340939,11:25:00,conditions Cloudy,High ,2.0,scooter ,1,No ,15
22.310237,73.158921,22.350237,73.198921,13:55:00,conditions Sunny,High ,1.0,motorcycle ,1,No ,8
22.307898,73.167788,22.367898,73.227788,18:45:00,conditions Stormy,Medium ,2.0,scooter ,0,No ,11
27.160832,78.011608,27.230832,78.081608,21:30:00,conditions Cloudy,Jam ,0.0,motorcycle ,2,No ,43
10.027014,76.308053,10.137014,76.418053,21:55:00,conditions Sandstorms,Jam ,0.0,motorcycle ,3,No ,32
30.890184,75.829615,31.000184,75.939615,21:35:00,conditions Sunny,Jam ,2.0,motorcycle ,1,No ,10
11.003681,76.975525,11.133681,77.105525,22:55:00,conditions Fog,Low ,1.0,scooter ,0,No ,19
12.986047,80.218114,13.096047,80.328114,20:20:00,conditions Stormy,Jam ,2.0,scooter ,0,No ,5
11.006686,76.951736,11.056686,77.001736,18:35:00,conditions Fog,Medium ,0.0,motorcycle ,1,No ,20
21.15276,72.778059,21.28276,72.908059,20:45:00,conditions Windy,Jam ,0.0,motorcycle ,1,No ,18
22.753839,75.897429,22.773839,75.917429,10:05:00,conditions Stormy,Low ,2.0,motorcycle ,1,No ,9
19.876106,75.340775,20.006106,75.470775,22:40:00,conditions Sandstorms,Low ,2.0,motorcycle ,1,No ,5
13.005801,80.250744,13.115801,80.360744,22:05:00,conditions Sandstorms,Jam ,0.0,motorcycle ,3,Yes ,40
12.933298,77.614293,12.943298,77.624293,11:55:00,conditions Stormy,High ,0.0,motorcycle ,1,Yes ,31
0.0,0.0,0.07,0.07,17:35:00,conditions Fog,Medium ,0.0,motorcycle ,1,No ,27
0.0,0.0,0.06,0.06,22:10:00,conditions Cloudy,Jam ,2.0,scooter ,1,No ,18
30.328174,78.049117,30.398174,78.119117,18:55:00,conditions Cloudy,Medium ,1.0,scooter ,2,No ,25
12.978453,77.643685,13.048453,77.713685,20:35:00,conditions Windy,Jam ,2.0,motorcycle ,1,No ,17
13.058616,80.264151,13.138616,80.344151,21:50:00,conditions Fog,Jam ,0.0,motorcycle ,2,No ,33
26.911927,75.797282,26.971927,75.857282,22:30:00,conditions Fog,Low ,2.0,scooter ,0,No ,2
-27.165108,78.015053,27.225108,78.075053,21:10:00,conditions Sandstorms,Jam ,2.0,scooter ,1,No ,21
0.0,0.0,0.13,0.13,21:40:00,conditions Cloudy,Jam ,1.0,motorcycle ,2,No ,29
22.307898,73.167788,22.417898,73.277788,21:20:00,conditions Stormy,Jam ,0.0,motorcycle ,1,No ,37
21.170096,72.789122,21.220096,72.839122,23:35:00,conditions Fog,Low ,0.0,motorcycle ,1,No ,16
30.905562,75.832841,30.995562,75.922841,17:30:00,conditions Cloudy,Medium ,2.0,electric_scooter ,1,No ,21
26.849596,75.800512,26.989596,75.940512,20:55:00,conditions Sandstorms,Jam ,1.0,motorcycle ,1,No ,32
-18.55144,-73.804855,18.61144,73.864855,22:05:00,conditions Stormy,Jam ,2.0,scooter ,0,No ,2
11.003681,76.975525,11.043681,77.015525,13:40:00,conditions Cloudy,High ,2.0,scooter ,NaN ,No ,15
27.163303,78.057044,27.243303,78.137044,22:10:00,conditions Sandstorms,Jam ,0.0,motorcycle ,1,No ,29
21.157729,72.768726,21.247729,72.858726,23:30:00,conditions Fog,Low ,2.0,scooter ,1,No ,11
26.902328,75.794257,26.932328,75.824257,18:40:00,conditions Fog,Medium ,2.0,electric_scooter ,0,No ,8
26.90519,75.810753,26.99519,75.900753,20:55:00,conditions Sandstorms,Jam ,1.0,scooter ,1,No ,12
17.428294,78.404423,17.448294,78.424423,08:40:00,conditions Fog,Low ,0.0,motorcycle ,1,No ,13
12.316967,76.603067,12.446967,76.733067,17:55:00,conditions Stormy,Medium ,0.0,motorcycle ,0,No ,38
12.975377,77.696664,13.055377,77.776664,22:40:00,conditions Windy,Low ,1.0,scooter ,0,No ,3
13.026286,80.275235,13.046286,80.295235,11:40:00,conditions Sandstorms,High ,2.0,motorcycle ,1,No ,22
12.323978,76.627961,12.453978,76.757961,21:50:00,conditions Sandstorms,Jam ,2.0,electric_scooter ,0,No ,6
11.025083,77.015393,11.055083,77.045393,17:30:00,conditions Cloudy,Medium ,2.0,electric_scooter ,0,No ,9
12.933284,77.615428,12.953284,77.635428,09:45:00,conditions Sunny,Low ,1.0,motorcycle ,1,No ,8
26.492106,80.327797,26.562106,80.397797,21:05:00,conditions Windy,Jam ,0.0,motorcycle ,1,No ,17
19.003517,72.82765,19.073517,72.89765,17:20:00,conditions Sunny,Medium ,0.0,motorcycle ,1,No ,15
10.994136,76.963303,11.024136,76.993303,18:40:00,conditions Stormy,Medium ,2.0,scooter ,1,No ,21
23.353783,85.326967,23.463783,85.436967,19:45:00,conditions Fog,Jam ,2.0,scooter ,1,No ,29
17.440827,78.393391,17.510827,78.463391,18:00:00,conditions Sunny,Medium ,0.0,motorcycle ,0,No ,10
19.12663,72.829976,19.20663,72.909976,20:10:00,conditions Windy,Jam ,1.0,motorcycle ,2,No ,28
12.297954,76.665169,12.327954,76.695169,23:05:00,conditions Windy,Low ,1.0,motorcycle ,1,No ,9
0.0,0.0,0.03,0.03,21:25:00,conditions Sunny,Jam ,2.0,electric_scooter ,1,No ,7
22.308096,73.167753,22.318096,73.177753,10:55:00,conditions Cloudy,Low ,0.0,motorcycle ,0,No ,14
12.323194,76.630583,12.343194,76.650583,11:25:00,conditions Fog,High ,2.0,scooter ,1,No ,16
17.450851,78.379347,17.510851,78.439347,18:10:00,conditions Sandstorms,Medium ,2.0,motorcycle ,1,No ,18
18.543626,73.905101,18.623626,73.985101,17:15:00,conditions Sandstorms,Medium ,2.0,scooter ,1,No ,6
0.0,0.0,0.03,0.03,18:35:00,conditions Fog,Medium ,2.0,motorcycle ,0,No ,7
12.304569,76.643622,12.364569,76.703622,23:15:00,conditions Windy,Low ,0.0,motorcycle ,0,No ,14
12.299524,76.64262,12.369524,76.71262,17:30:00,conditions Windy,Medium ,0.0,motorcycle ,NaN ,No ,14
26.849596,75.800512,26.869596,75.820512,12:05:00,conditions Stormy,High ,2.0,scooter ,1,No ,24
19.003517,72.82765,19.013517,72.83765,09:45:00,conditions Cloudy,Low ,1.0,motorcycle ,1,No ,6
21.160522,72.771477,21.210522,72.821477,22:50:00,conditions Windy,Low ,1.0,motorcycle ,1,No ,16
22.728163,75.884212,22.858163,76.014212,17:15:00,conditions Fog,Medium ,1.0,motorcycle ,1,No ,15
22.31279,73.170283,22.38279,73.240283,17:25:00,conditions Fog,Medium ,0.0,motorcycle ,2,No ,39
12.98041,77.640489,13.06041,77.720489,18:40:00,conditions Windy,Medium ,2.0,electric_scooter ,0,No ,14
0.0,0.0,0.02,0.02,12:00:00,conditions Sandstorms,High ,2.0,scooter ,2,No ,22
19.131141,72.813074,19.16114,72.843074,19:10:00,conditions Sunny,Medium ,0.0,motorcycle ,1,No ,16
17.433809,78.386744,17.523809,78.476744,00:10:00,conditions Sandstorms,Low ,1.0,scooter ,1,No ,14
17.428294,78.404423,17.558294,78.534423,19:50:00,conditions Stormy,Jam ,2.0,electric_scooter ,0,No ,6
26.766536,75.837333,26.896536,75.967333,20:40:00,conditions Windy,Jam ,2.0,scooter ,1,No ,17
19.879631,75.323403,19.899631,75.343403,11:15:00,conditions Fog,High ,0.0,motorcycle ,1,No ,15
13.026286,80.275235,13.046286,80.295235,09:10:00,conditions Cloudy,Low ,0.0,motorcycle ,0,No ,16
19.091458,72.827808,19.151458,72.887808,19:35:00,conditions Sandstorms,Jam ,1.0,scooter ,1,No ,15
0.0,0.0,0.03,0.03,22:40:00,conditions Fog,Low ,0.0,motorcycle ,1,No ,16
26.849596,75.800512,26.859596,75.810512,08:25:00,conditions Fog,Low ,2.0,scooter ,1,No ,5
12.934179,77.615797,12.954179,77.635797,11:05:00,conditions Sunny,Low ,1.0,scooter ,1,No ,8
18.520016,73.830547,18.570016,73.880547,20:35:00,conditions Fog,Jam ,0.0,motorcycle ,1,No ,20
12.986047,80.218114,13.096047,80.328114,20:00:00,conditions Cloudy,Jam ,1.0,scooter ,1,No ,36
21.170798,72.790489,21.280798,72.900489,22:30:00,conditions Windy,Low ,0.0,motorcycle ,1,No ,14
18.563934,73.915367,18.603935,73.955367,16:05:00,conditions Sandstorms,Medium ,0.0,motorcycle ,1,No ,27
22.760072,75.892574,22.850072,75.982574,21:35:00,conditions Windy,Jam ,0.0,motorcycle ,1,No ,17
19.12663,72.829976,19.16663,72.869976,15:35:00,conditions Windy,Medium ,2.0,scooter ,1,No ,17
22.761226,75.887522,22.821226,75.947522,17:35:00,conditions Windy,Medium ,2.0,electric_scooter ,1,No ,22
19.178321,72.834715,19.198321,72.854715,12:00:00,conditions Stormy,High ,2.0,electric_scooter ,1,No ,18
21.149834,72.778666,21.199834,72.828666,20:20:00,conditions Sandstorms,Jam ,0.0,motorcycle ,1,No ,19
26.88842,75.800689,26.89842,75.810689,10:35:00,conditions Sandstorms,Low ,0.0,motorcycle ,1,No ,17
12.297954,76.665169,12.307954,76.675169,08:30:00,conditions Cloudy,Low ,1.0,motorcycle ,0,No ,1
17.458998,78.500366,17.518998,78.560366,17:20:00,conditions Cloudy,Medium ,1.0,motorcycle ,1,No ,3
23.354422,85.3329,23.484422,85.4629,22:50:00,conditions Windy,Low ,1.0,scooter ,1,No ,17
13.044694,80.26147,13.084694,80.30147,12:40:00,conditions Windy,High ,1.0,scooter ,1,No ,15
12.935662,77.61413,13.065662,77.74413,00:05:00,conditions NaN,NaN ,3.0,scooter ,1,No ,16
23.416792,85.316842,23.456792,85.356842,12:25:00,conditions Cloudy,High ,2.0,motorcycle ,1,No ,17
18.520016,73.830547,18.630016,73.940547,23:05:00,conditions Sunny,Low ,2.0,scooter ,1,No ,16
22.722634,75.886959,22.812634,75.976959,17:30:00,conditions Windy,Medium ,2.0,electric_scooter ,1,No ,22
22.745536,75.893106,22.765536,75.913106,10:45:00,conditions Windy,Low ,1.0,motorcycle ,1,No ,15
0.0,0.0,0.03,0.03,22:00:00,conditions Stormy,Jam ,2.0,motorcycle ,1,No ,22
12.972161,77.596014,13.042161,77.666014,23:05:00,conditions Sunny,Low ,1.0,scooter ,2,Yes ,32
12.304569,76.643622,12.354569,76.693622,20:05:00,conditions Sunny,Jam ,0.0,motorcycle ,1,No ,19
21.175104,72.804342,21.245104,72.874342,19:35:00,conditions Cloudy,Jam ,1.0,scooter ,0,No ,22
12.935662,77.61413,13.015662,77.69413,23:55:00,conditions Cloudy,Low ,0.0,motorcycle ,1,No ,25
21.17106,72.789292,21.21106,72.829292,15:05:00,conditions Sunny,High ,0.0,motorcycle ,1,No ,17
0.0,0.0,0.01,0.01,08:20:00,conditions Sunny,Low ,1.0,motorcycle ,0,No ,5
17.450851,78.379347,17.500851,78.429347,22:10:00,conditions Cloudy,Jam ,2.0,scooter ,1,No ,17
22.526461,88.364453,22.576461,88.414453,17:15:00,conditions Stormy,Medium ,0.0,motorcycle ,1,No ,20
23.371292,85.327872,23.441292,85.397872,18:50:00,conditions Sunny,Medium ,0.0,motorcycle ,1,No ,22
18.520016,73.830547,18.530016,73.840547,10:20:00,conditions Stormy,Low ,2.0,electric_scooter ,0,No ,15
13.029198,77.570997,13.059198,77.600997,18:00:00,conditions Windy,Medium ,0.0,motorcycle ,1,No ,28
23.416792,85.316842,23.476792,85.376842,21:05:00,conditions Fog,Jam ,1.0,scooter ,1,No ,16
18.520016,73.830547,18.630016,73.940547,20:40:00,conditions Stormy,Jam ,1.0,motorcycle ,1,No ,21
23.416792,85.316842,23.436792,85.336842,11:55:00,conditions Stormy,High ,2.0,scooter ,1,No ,18
18.546258,73.904337,18.656258,74.014337,18:55:00,conditions Stormy,Medium ,1.0,scooter ,0,No ,21
13.026286,80.275235,13.136286,80.385235,23:25:00,conditions Cloudy,Low ,1.0,motorcycle ,1,No ,19
26.921411,75.793604,26.981411,75.853604,23:40:00,conditions Windy,Low ,1.0,motorcycle ,0,No ,7
22.552672,88.352885,22.642672,88.442885,17:55:00,conditions Windy,Medium ,0.0,motorcycle ,3,Yes ,35
12.352058,76.60665,12.432058,76.68665,19:15:00,conditions Sandstorms,Medium ,0.0,motorcycle ,1,No ,24
11.022298,76.998349,11.132298,77.108349,19:45:00,conditions Windy,Jam ,1.0,scooter ,0,No ,14
11.008638,76.984311,11.068638,77.044311,21:55:00,conditions Sandstorms,Jam ,0.0,motorcycle ,3,No ,34
21.149669,72.772629,21.199669,72.822629,21:05:00,conditions Cloudy,Jam ,2.0,motorcycle ,2,No ,26
12.972161,77.596014,13.002161,77.626014,20:35:00,conditions Sunny,Jam ,0.0,motorcycle ,0,No ,18
13.049645,80.242268,13.139645,80.332268,18:40:00,conditions Windy,Medium ,1.0,scooter ,2,No ,27
0.0,0.0,0.06,0.06,18:05:00,conditions Fog,Medium ,1.0,motorcycle ,0,No ,0
17.430448,78.418213,17.520448,78.508213,23:30:00,conditions Stormy,Low ,2.0,motorcycle ,0,No ,13
30.372202,78.077151,30.442202,78.147151,23:55:00,conditions Sandstorms,Low ,0.0,motorcycle ,0,No ,12
19.176269,72.836721,19.216269,72.876721,12:55:00,conditions Stormy,High ,2.0,scooter ,1,No ,16
23.351489,85.324253,23.411489,85.384253,20:20:00,conditions Sandstorms,Jam ,0.0,motorcycle ,1,No ,24
0.0,0.0,0.04,0.04,16:10:00,conditions Sandstorms,Medium ,2.0,scooter ,0,No ,16
0.0,0.0,0.11,0.11,23:15:00,conditions Fog,Low ,0.0,motorcycle ,NaN ,No ,11
18.530963,73.828972,18.590963,73.888972,23:00:00,conditions Stormy,Low ,0.0,motorcycle ,1,No ,18
26.766536,75.837333,26.826536,75.897333,22:55:00,conditions Windy,Low ,2.0,motorcycle ,0,No ,4
22.722634,75.886959,22.762634,75.926959,15:15:00,conditions Cloudy,Medium ,2.0,motorcycle ,1,No ,7
12.98041,77.640489,13.01041,77.670489,18:35:00,conditions Sandstorms,Medium ,0.0,motorcycle ,1,No ,27
22.307898,73.167788,22.417898,73.277788,22:50:00,conditions Sunny,Low ,1.0,motorcycle ,1,Yes ,32
0.0,0.0,0.07,0.07,17:55:00,conditions Sunny,Medium ,0.0,motorcycle ,0,No ,7
19.091458,72.827808,19.201458,72.937808,17:30:00,conditions Cloudy,Medium ,1.0,motorcycle ,1,No ,24
19.874733,75.353942,19.984733,75.463942,18:50:00,conditions Windy,Medium ,1.0,motorcycle ,1,No ,15
13.045479,80.23311,13.155479,80.34311,19:35:00,conditions Windy,Jam ,1.0,scooter ,1,No ,20
26.956431,75.776649,27.046431,75.866649,19:25:00,conditions Fog,Jam ,0.0,motorcycle ,2,No ,38
10.027014,76.308053,10.157014,76.438053,00:00:00,conditions Stormy,Low ,2.0,scooter ,1,No ,8
11.008638,76.984311,11.138638,77.114311,23:15:00,conditions Stormy,Low ,1.0,scooter ,0,No ,18
13.022394,80.242439,13.112394,80.332439,17:50:00,conditions Stormy,Medium ,1.0,motorcycle ,1,No ,16
19.065838,72.832658,19.175838,72.942658,22:10:00,conditions Sunny,Jam ,2.0,scooter ,0,No ,6
22.75004,75.902847,22.78004,75.932847,20:55:00,conditions Cloudy,Jam ,0.0,motorcycle ,0,No ,15
0.0,0.0,0.13,0.13,20:45:00,conditions Sunny,Jam ,2.0,motorcycle ,0,No ,12
21.173493,72.801953,21.203493,72.831953,22:40:00,conditions Windy,Low ,0.0,motorcycle ,0,No ,5
13.029198,77.570997,13.039198,77.580997,09:55:00,conditions Sandstorms,Low ,0.0,motorcycle ,1,No ,18
13.026279,80.174568,13.036279,80.184568,10:25:00,conditions Windy,Low ,1.0,motorcycle ,1,No ,10
13.091809,80.219104,13.131809,80.259104,13:45:00,conditions Stormy,High ,0.0,motorcycle ,1,No ,22
0.0,0.0,0.13,0.13,20:15:00,conditions Sandstorms,Jam ,1.0,scooter ,0,No ,7
22.308096,73.167753,22.348096,73.207753,12:30:00,conditions Cloudy,High ,1.0,motorcycle ,1,No ,28
21.183434,72.814492,21.203434,72.834492,08:55:00,conditions Cloudy,Low ,2.0,scooter ,0,No ,4
0.0,0.0,0.04,0.04,15:50:00,conditions Windy,Medium ,1.0,motorcycle ,1,No ,16
18.533811,73.899315,18.623811,73.989315,19:40:00,conditions Sandstorms,Jam ,0.0,motorcycle ,1,No ,20
23.351489,85.324253,23.431489,85.404253,22:35:00,conditions Windy,Low ,1.0,scooter ,1,No ,18
11.003681,76.975525,11.053681,77.025525,19:25:00,conditions Cloudy,Jam ,1.0,scooter ,1,No ,19
21.149669,72.772629,21.279669,72.902629,22:55:00,conditions Windy,Low ,1.0,scooter ,0,No ,2
12.975377,77.696664,13.045377,77.766664,18:50:00,conditions Windy,Medium ,0.0,motorcycle ,3,Yes ,39
22.311358,73.164798,22.421358,73.274798,17:35:00,conditions Fog,Medium ,0.0,motorcycle ,1,No ,32
12.986047,80.218114,13.056047,80.288114,19:15:00,conditions Sandstorms,Medium ,2.0,electric_scooter ,1,No ,14
21.175975,72.795503,21.285975,72.905503,20:10:00,conditions Cloudy,Jam ,2.0,motorcycle ,1,No ,36
15.496162,73.825364,15.536162,73.865364,13:55:00,conditions Sandstorms,High ,2.0,electric_scooter ,1,No ,17
26.913726,75.75282,26.933726,75.77282,08:15:00,conditions Stormy,Low ,1.0,motorcycle ,0,No ,3
22.569367,88.433187,22.639367,88.503187,21:10:00,conditions Windy,Jam ,1.0,motorcycle ,1,No ,15
21.170798,72.790489,21.300798,72.920489,19:35:00,conditions Windy,Jam ,2.0,motorcycle ,1,No ,14
22.74806,75.8934,22.75806,75.9034,08:45:00,conditions Cloudy,Low ,1.0,motorcycle ,0,No ,2
30.895817,75.813112,30.905817,75.823112,09:40:00,conditions Windy,Low ,0.0,motorcycle ,1,No ,14
23.357804,85.325146,23.417804,85.385146,21:40:00,conditions Sandstorms,Jam ,1.0,motorcycle ,1,No ,19
11.010375,76.95295,11.090375,77.03295,23:20:00,conditions Stormy,Low ,2.0,scooter ,1,No ,8
-30.366322,-78.070453,30.496322,78.200453,22:30:00,conditions NaN,NaN ,3.0,scooter ,1,No ,10
12.323994,76.626167,12.353994,76.656167,18:10:00,conditions Stormy,Medium ,0.0,motorcycle ,0,No ,3
19.120083,72.907385,19.190083,72.977385,23:55:00,conditions Cloudy,Low ,1.0,motorcycle ,1,No ,13
18.563934,73.915367,18.643935,73.995367,23:35:00,conditions Windy,Low ,0.0,motorcycle ,1,No ,9
12.906229,77.596791,13.016229,77.706791,21:50:00,conditions Windy,Jam ,0.0,motorcycle ,1,No ,19
12.933298,77.614293,13.023298,77.704293,20:30:00,conditions Sunny,Jam ,0.0,motorcycle ,0,No ,14
12.337978,76.616792,12.377978,76.656792,13:00:00,conditions NaN,NaN ,1.0,scooter ,0,No ,17
27.161661,78.011544,27.241661,78.091544,21:00:00,conditions Cloudy,Jam ,2.0,scooter ,0,No ,30
12.337928,76.617889,12.347928,76.627889,11:50:00,conditions Stormy,High ,2.0,scooter ,0,No ,12
13.066762,80.251865,13.076762,80.261865,11:20:00,conditions Windy,High ,2.0,scooter ,NaN ,No ,2
10.994136,76.963303,11.074136,77.043303,18:25:00,conditions Sandstorms,Medium ,0.0,motorcycle ,1,No ,33
17.440827,78.393391,17.550827,78.503391,18:30:00,conditions Windy,Medium ,2.0,scooter ,1,No ,16
11.003681,76.975525,11.033681,77.005525,17:30:00,conditions Windy,Medium ,1.0,scooter ,0,No ,17
13.064181,80.236442,13.154181,80.326442,22:25:00,conditions Fog,Low ,0.0,motorcycle ,2,No ,25
13.066762,80.251865,13.116762,80.301865,22:50:00,conditions Windy,Low ,2.0,scooter ,1,No ,17
21.160437,72.774209,21.200437,72.814209,12:25:00,conditions Cloudy,High ,0.0,motorcycle ,1,No ,17
19.091458,72.827808,19.111458,72.847808,08:50:00,conditions Fog,Low ,1.0,scooter ,0,No ,7
0.0,0.0,0.07,0.07,22:50:00,conditions Sandstorms,Low ,0.0,motorcycle ,0,No ,7
23.416792,85.316842,23.476792,85.376842,00:00:00,conditions Sunny,Low ,1.0,motorcycle ,0,No ,5
30.362686,78.06889,30.492686,78.19889,21:30:00,conditions Fog,Jam ,2.0,scooter ,1,No ,29
22.725748,75.898497,22.755747,75.928497,20:20:00,conditions Stormy,Jam ,1.0,motorcycle ,1,No ,15
17.410371,78.437225,17.520371,78.547225,17:30:00,conditions Sunny,Medium ,0.0,motorcycle ,1,No ,8
0.0,0.0,0.08,0.08,18:00:00,conditions Cloudy,Medium ,0.0,motorcycle ,3,Yes ,38
18.56245,73.916619,18.65245,74.006619,23:55:00,conditions Fog,Low ,2.0,scooter ,0,No ,18
12.972161,77.596014,12.992161,77.616014,10:05:00,conditions Sandstorms,Low ,2.0,scooter ,0,No ,19
23.416792,85.316842,23.446792,85.346842,18:50:00,conditions Sandstorms,Medium ,2.0,motorcycle ,0,No ,22
12.906229,77.596791,13.036229,77.726791,23:15:00,conditions Cloudy,Low ,0.0,motorcycle ,1,No ,31
9.979186,76.317361,10.049186,76.387361,21:10:00,conditions Cloudy,Jam ,0.0,motorcycle ,2,No ,29
13.049645,80.242268,13.079645,80.272268,18:40:00,conditions Fog,Medium ,2.0,scooter ,0,No ,6
17.411028,78.329645,17.541028,78.459645,21:25:00,conditions Fog,Jam ,0.0,motorcycle ,3,No ,38
12.933284,77.615428,13.003284,77.685428,17:35:00,conditions Cloudy,Medium ,1.0,motorcycle ,0,No ,30
11.000762,76.981876,11.020762,77.001876,08:30:00,conditions Stormy,Low ,1.0,motorcycle ,0,No ,1
0.0,0.0,0.08,0.08,22:10:00,conditions Sunny,Jam ,2.0,motorcycle ,1,No ,9
18.539299,73.897902,18.609299,73.967902,21:05:00,conditions Cloudy,Jam ,1.0,scooter ,1,No ,25
11.022298,76.998349,11.042298,77.018349,11:40:00,conditions Sunny,High ,2.0,electric_scooter ,0,No ,6
22.310329,73.169083,22.360329,73.219083,17:40:00,conditions Fog,Medium ,1.0,scooter ,0,No ,5
12.949934,77.699386,12.999934,77.749386,22:00:00,conditions Stormy,Jam ,2.0,scooter ,1,No ,21
11.022169,76.999594,11.082169,77.059594,22:50:00,conditions Fog,Low ,1.0,motorcycle ,0,No ,1
19.875908,75.358888,19.925908,75.408888,22:50:00,conditions Cloudy,Low ,0.0,motorcycle ,1,No ,12
10.006881,76.345397,10.076881,76.415397,23:05:00,conditions Stormy,Low ,1.0,scooter ,1,No ,6
12.326356,76.619103,12.366356,76.659103,15:05:00,conditions Fog,High ,0.0,motorcycle ,0,No ,14
17.431477,78.40035,17.451477,78.42035,10:40:00,conditions Cloudy,Low ,2.0,electric_scooter ,0,No ,6
26.88842,75.800689,27.02842,75.940689,19:45:00,conditions Windy,Jam ,0.0,motorcycle ,1,No ,32
0.0,0.0,0.01,0.01,12:00:00,conditions Cloudy,High ,1.0,motorcycle ,1,No ,21
11.003669,76.976494,11.073669,77.046494,21:30:00,conditions Fog,Jam ,1.0,scooter ,1,No ,21
0.0,0.0,0.02,0.02,10:35:00,conditions Windy,Low ,0.0,motorcycle ,0,No ,23
13.022394,80.242439,13.072394,80.292439,23:40:00,conditions Stormy,Low ,2.0,scooter ,1,No ,6
18.51421,73.838429,18.62421,73.948429,23:30:00,conditions Windy,Low ,0.0,motorcycle ,1,No ,6
12.352058,76.60665,12.462058,76.71665,18:30:00,conditions Sandstorms,Medium ,1.0,motorcycle ,NaN ,No ,15
